,name,fold,r2,params,estimator
189,diabetes,63,-16.924198250728875,{'random_state': 5},FlippingDecisionTreeRegressor
190,diabetes,63,-16.924198250728875,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
191,diabetes,63,-17.184554583738272,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
192,diabetes,64,0.6008604206500958,{'random_state': 5},FlippingDecisionTreeRegressor
193,diabetes,64,0.6008604206500958,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
194,diabetes,64,0.4845644784363715,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
195,diabetes,65,-0.20163345690454149,{'random_state': 5},FlippingDecisionTreeRegressor
196,diabetes,65,-0.20163345690454149,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
197,diabetes,65,0.13745985511906333,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
198,diabetes,66,0.042332268370606996,{'random_state': 5},FlippingDecisionTreeRegressor
199,diabetes,66,0.042332268370606996,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
200,diabetes,66,0.574232701600342,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
201,diabetes,67,-3.1743421052631566,{'random_state': 5},FlippingDecisionTreeRegressor
202,diabetes,67,-3.1743421052631566,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
203,diabetes,67,-0.16845394736842145,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
204,diabetes,68,-0.6132897603485841,{'random_state': 5},FlippingDecisionTreeRegressor
205,diabetes,68,-0.6132897603485841,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
206,diabetes,68,0.1055039299670486,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
207,diabetes,69,-0.38832487309644614,{'random_state': 5},FlippingDecisionTreeRegressor
208,diabetes,69,-0.38832487309644614,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
209,diabetes,69,0.12465399357712692,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
210,diabetes,70,0.5593525179856111,{'random_state': 5},FlippingDecisionTreeRegressor
211,diabetes,70,0.5593525179856111,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
212,diabetes,70,-0.014226618705035499,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
213,diabetes,71,0.11468721668177695,{'random_state': 5},FlippingDecisionTreeRegressor
214,diabetes,71,0.11468721668177695,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
215,diabetes,71,0.3371089861601938,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
216,diabetes,72,0.2384615384615385,{'random_state': 5},FlippingDecisionTreeRegressor
217,diabetes,72,0.2384615384615385,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
218,diabetes,72,0.44178846153846085,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
