,name,fold,auc,params,estimator
198,appendicitis,99,0.7941176470588235,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
199,appendicitis,99,0.7941176470588235,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
200,appendicitis,100,0.711764705882353,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
201,appendicitis,100,0.711764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
202,appendicitis,101,0.9411764705882353,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
203,appendicitis,101,0.9411764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
204,appendicitis,102,0.6691176470588235,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
205,appendicitis,102,0.6691176470588235,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
206,appendicitis,103,0.75,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
207,appendicitis,103,0.75,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
208,appendicitis,104,0.8014705882352942,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
209,appendicitis,104,0.8014705882352942,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
210,appendicitis,105,0.7647058823529411,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
211,appendicitis,105,0.7647058823529411,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
212,appendicitis,106,0.7058823529411764,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
213,appendicitis,106,0.7058823529411764,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
214,appendicitis,107,0.5808823529411765,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
215,appendicitis,107,0.5808823529411765,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
216,appendicitis,108,0.9779411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
217,appendicitis,108,0.9779411764705882,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
218,appendicitis,109,0.8529411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
219,appendicitis,109,0.8529411764705882,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
220,appendicitis,110,0.9529411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
221,appendicitis,110,0.9529411764705882,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
222,appendicitis,111,0.7647058823529411,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
223,appendicitis,111,0.7647058823529411,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
224,appendicitis,112,0.875,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
225,appendicitis,112,0.8823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
226,appendicitis,113,0.6911764705882353,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
227,appendicitis,113,0.6911764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
228,appendicitis,114,0.8455882352941176,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
229,appendicitis,114,0.8455882352941176,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
230,appendicitis,115,0.9647058823529412,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
