,name,fold,auc,params,estimator
198,appendicitis,66,0.6176470588235293,{'random_state': 5},FlippingDecisionTreeClassifier
199,appendicitis,66,0.6176470588235293,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
200,appendicitis,66,0.588235294117647,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
201,appendicitis,67,0.7867647058823529,{'random_state': 5},FlippingDecisionTreeClassifier
202,appendicitis,67,0.7867647058823529,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
203,appendicitis,67,0.9926470588235293,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
204,appendicitis,68,0.8088235294117647,{'random_state': 5},FlippingDecisionTreeClassifier
205,appendicitis,68,0.8088235294117647,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
206,appendicitis,68,0.8235294117647058,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
207,appendicitis,69,0.6029411764705882,{'random_state': 5},FlippingDecisionTreeClassifier
208,appendicitis,69,0.6029411764705882,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
209,appendicitis,69,0.625,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
210,appendicitis,70,0.7294117647058824,{'random_state': 5},FlippingDecisionTreeClassifier
211,appendicitis,70,0.7294117647058824,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
212,appendicitis,70,0.5176470588235293,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
213,appendicitis,71,0.6176470588235293,{'random_state': 5},FlippingDecisionTreeClassifier
214,appendicitis,71,0.6176470588235293,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
215,appendicitis,71,0.6764705882352942,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
216,appendicitis,72,0.875,{'random_state': 5},FlippingDecisionTreeClassifier
217,appendicitis,72,0.875,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
218,appendicitis,72,0.8088235294117647,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
219,appendicitis,73,0.8602941176470588,{'random_state': 5},FlippingDecisionTreeClassifier
220,appendicitis,73,0.8602941176470588,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
221,appendicitis,73,0.8455882352941176,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
222,appendicitis,74,0.7205882352941175,{'random_state': 5},FlippingDecisionTreeClassifier
223,appendicitis,74,0.7205882352941175,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
224,appendicitis,74,0.6102941176470588,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
225,appendicitis,75,0.7,{'random_state': 5},FlippingDecisionTreeClassifier
226,appendicitis,75,0.7,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
227,appendicitis,75,0.6588235294117646,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
228,appendicitis,76,0.7867647058823528,{'random_state': 5},FlippingDecisionTreeClassifier
229,appendicitis,76,0.7867647058823528,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
230,appendicitis,76,0.7867647058823529,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
231,appendicitis,77,0.7058823529411764,{'random_state': 5},FlippingDecisionTreeClassifier
232,appendicitis,77,0.7058823529411764,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
233,appendicitis,77,0.6764705882352942,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
234,appendicitis,78,0.4411764705882353,{'random_state': 5},FlippingDecisionTreeClassifier
235,appendicitis,78,0.4411764705882353,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
236,appendicitis,78,0.4779411764705882,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
237,appendicitis,79,0.9411764705882353,{'random_state': 5},FlippingDecisionTreeClassifier
238,appendicitis,79,0.9411764705882353,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
239,appendicitis,79,0.9411764705882353,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
240,appendicitis,80,0.664705882352941,{'random_state': 5},FlippingDecisionTreeClassifier
241,appendicitis,80,0.664705882352941,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
242,appendicitis,80,0.6764705882352942,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
243,appendicitis,81,0.9411764705882353,{'random_state': 5},FlippingDecisionTreeClassifier
244,appendicitis,81,0.9411764705882353,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
245,appendicitis,81,0.8308823529411764,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
246,appendicitis,82,0.7058823529411764,{'random_state': 5},FlippingDecisionTreeClassifier
247,appendicitis,82,0.7058823529411764,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
248,appendicitis,82,0.75,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
249,appendicitis,83,0.5661764705882353,{'random_state': 5},FlippingDecisionTreeClassifier
